ID,Group,Input Ingredients,Output Item
railcraft:brick_pearlized#1$1,railcraft:crafting,railcraft:brick_pearlized:2,railcraft:brick_pearlized:1
railcraft:brick_pearlized#2$1,railcraft:crafting,railcraft:brick_pearlized,railcraft:brick_pearlized:2
railcraft:brick_pearlized#4$1,railcraft:crafting,"railcraft:brick_pearlized:2
minecraft:gunpowder",railcraft:brick_pearlized:4
railcraft:brick_quarried#0$1,railcraft:crafting,railcraft:brick_quarried:1,railcraft:brick_quarried
railcraft:brick_quarried#1$1,railcraft:crafting,railcraft:brick_quarried:2,railcraft:brick_quarried:1
railcraft:brick_quarried#2$1,railcraft:crafting,railcraft:brick_quarried,railcraft:brick_quarried:2
railcraft:brick_quarried#4$1,railcraft:crafting,"railcraft:brick_quarried:2
minecraft:gunpowder",railcraft:brick_quarried:4
railcraft:brick_red_nether#1$1,railcraft:crafting,railcraft:brick_red_nether:2,railcraft:brick_red_nether:1
railcraft:brick_red_nether#2$1,railcraft:crafting,minecraft:red_nether_brick,railcraft:brick_red_nether:2
railcraft:brick_red_nether#4$1,railcraft:crafting,"railcraft:brick_red_nether:2
minecraft:gunpowder",railcraft:brick_red_nether:4
railcraft:brick_red_sandy#0$1,railcraft:crafting,railcraft:brick_red_sandy:1,railcraft:brick_red_sandy
railcraft:brick_red_sandy#1$1,railcraft:crafting,railcraft:brick_red_sandy:2,railcraft:brick_red_sandy:1
railcraft:brick_red_sandy#2$1,railcraft:crafting,railcraft:brick_red_sandy,railcraft:brick_red_sandy:2
railcraft:brick_red_sandy#4$1,railcraft:crafting,"railcraft:brick_red_sandy:2
minecraft:gunpowder",railcraft:brick_red_sandy:4
railcraft:brick_sandy#0$1,railcraft:crafting,railcraft:brick_sandy:1,railcraft:brick_sandy
railcraft:brick_sandy#1$1,railcraft:crafting,railcraft:brick_sandy:2,railcraft:brick_sandy:1
railcraft:brick_sandy#2$1,railcraft:crafting,railcraft:brick_sandy,railcraft:brick_sandy:2
railcraft:brick_sandy#4$1,railcraft:crafting,"railcraft:brick_sandy:2
minecraft:gunpowder",railcraft:brick_sandy:4
railcraft:spawn_cart_egg_copy,,"minecraft:spawn_egg:*
railcraft:cart_spawner:*",railcraft:cart_spawner
railcraft:cart_chest_metals_recipe,,railcraft:cart_chest_metals:*,railcraft:chest_metals
railcraft:cart_chest_void_recipe,,railcraft:cart_chest_void:*,railcraft:chest_void
railcraft:dust#7$1,railcraft:crafting,"ore:dustCoal
ore:dustEnder
ore:dustObsidian",railcraft:dust:7 x3
railcraft:filter_bee$1,railcraft:crafting,"railcraft:filter_blank:*
forestry:honey_drop",railcraft:filter_bee
railcraft:filter_bee$2,railcraft:crafting,"railcraft:filter_blank:*
forestry:honeydew",railcraft:filter_bee
railcraft:filter_bee_genome$1,railcraft:crafting,"railcraft:filter_blank:*
forestry:bee_combs:*",railcraft:filter_bee_genome
railcraft:filter_bees_species,,"
forestry:bee_queen_ge

forestry:bee_drone_ge
railcraft:filter_bee_genome:*
forestry:bee_drone_ge


",railcraft:filter_bee_genome
railcraft:filter_ore_dict$1,railcraft:crafting,"railcraft:filter_blank:*
ore:ingotCopper",railcraft:filter_ore_dict
railcraft:filter_type$1,railcraft:crafting,"railcraft:filter_blank:*
minecraft:dye:4",railcraft:filter_type
railcraft:fuel_coke$1,railcraft:crafting,railcraft:generic:6,railcraft:fuel_coke x9
railcraft:block_creosote,railcraft:crafting,"ore:logWood
forestry:can:1 {Fluid:{FluidName:""creosote"",Amount:1000}} | forestry:capsule:1 {Fluid:{FluidName:""creosote"",Amount:1000}} | forestry:refractory:1 {Fluid:{FluidName:""creosote"",Amount:1000}} | railcraft:fluid_bottle_creosote | openblocks:tank {tank:{FluidName:""creosote"",Amount:16000}} | forge:bucketfilled {FluidName:""creosote"",Amount:1000}",railcraft:generic:5
railcraft:ingot#0$2,railcraft:crafting,ore:blockSteel,railcraft:ingot x9
railcraft:ingot#1$2,railcraft:crafting,ore:blockCopper,railcraft:ingot:1 x9
railcraft:ingot#2$2,railcraft:crafting,ore:blockTin,railcraft:ingot:2 x9
railcraft:ingot#3$2,railcraft:crafting,ore:blockLead,railcraft:ingot:3 x9
railcraft:ingot#4$2,railcraft:crafting,ore:blockSilver,railcraft:ingot:4 x9
railcraft:ingot#5$2,railcraft:crafting,ore:blockBronze,railcraft:ingot:5 x9
railcraft:ingot#6$2,railcraft:crafting,ore:blockNickel,railcraft:ingot:6 x9
railcraft:ingot#7$2,railcraft:crafting,ore:blockInvar,railcraft:ingot:7 x9
thermalfoundation:ingot,thermalfoundation,"ore:oreZinc
ore:dustPyrotheum",railcraft:ingot:8
railcraft:ingot#8$2,railcraft:crafting,ore:blockZinc,railcraft:ingot:8 x9
railcraft:ingot#9$3,railcraft:crafting,"ore:ingotZinc
ore:ingotCopper
ore:ingotCopper
ore:ingotCopper",railcraft:ingot:9 x4
railcraft:ingot#9$2,railcraft:crafting,ore:blockBrass,railcraft:ingot:9 x9
railcraft:locomotive_emblem,,,"railcraft:locomotive_electric {gregfix:""get the hell off my lawn!"",primaryColor:""yellow"",secondaryColor:""black""}"
railcraft:manipulator#8$1,railcraft:crafting,"minecraft:minecart:*
minecraft:dispenser:*",railcraft:manipulator:8
railcraft:nugget#0$1,railcraft:crafting,ore:ingotSteel,railcraft:nugget x9
railcraft:nugget#1$1,railcraft:crafting,ore:ingotCopper,railcraft:nugget:1 x9
railcraft:nugget#2$1,railcraft:crafting,ore:ingotTin,railcraft:nugget:2 x9
railcraft:nugget#3$1,railcraft:crafting,ore:ingotLead,railcraft:nugget:3 x9
railcraft:nugget#4$1,railcraft:crafting,ore:ingotSilver,railcraft:nugget:4 x9
railcraft:nugget#5$1,railcraft:crafting,ore:ingotBronze,railcraft:nugget:5 x9
railcraft:nugget#6$1,railcraft:crafting,ore:ingotNickel,railcraft:nugget:6 x9
railcraft:nugget#7$1,railcraft:crafting,ore:ingotInvar,railcraft:nugget:7 x9
railcraft:nugget#8$1,railcraft:crafting,ore:ingotZinc,railcraft:nugget:8 x9
railcraft:nugget#9$1,railcraft:crafting,ore:ingotBrass,railcraft:nugget:9 x9
railcraft:rail#0$8,railcraft:crafting,"minecraft:rail:*
minecraft:rail:*
minecraft:rail:*
minecraft:rail:*
minecraft:rail:*
minecraft:rail:*",railcraft:rail
railcraft:rail#0$9,railcraft:crafting,"railcraft:track_flex_abandoned
railcraft:track_flex_abandoned
railcraft:track_flex_abandoned
railcraft:track_flex_abandoned
railcraft:track_flex_abandoned
railcraft:track_flex_abandoned",railcraft:rail
railcraft:rail#0$10,railcraft:crafting,"railcraft:track_flex_electric
railcraft:track_flex_electric
railcraft:track_flex_electric
railcraft:track_flex_electric
railcraft:track_flex_electric
railcraft:track_flex_electric",railcraft:rail
railcraft:rail#2$3,railcraft:crafting,"railcraft:track_flex_strap_iron
railcraft:track_flex_strap_iron
railcraft:track_flex_strap_iron
railcraft:track_flex_strap_iron
railcraft:track_flex_strap_iron
railcraft:track_flex_strap_iron",railcraft:rail:2
railcraft:rail#2$1,railcraft:crafting,"ore:ingotIron
railcraft:tie",railcraft:rail:2 x6
railcraft:rail#2$2,railcraft:crafting,"ore:ingotBronze
railcraft:tie",railcraft:rail:2 x6
railcraft:rail#3$2,railcraft:crafting,"railcraft:track_flex_high_speed
railcraft:track_flex_high_speed
railcraft:track_flex_high_speed
railcraft:track_flex_high_speed
railcraft:track_flex_high_speed
railcraft:track_flex_high_speed",railcraft:rail:3
railcraft:rail#3$3,railcraft:crafting,"railcraft:track_flex_hs_electric
railcraft:track_flex_hs_electric
railcraft:track_flex_hs_electric
railcraft:track_flex_hs_electric
railcraft:track_flex_hs_electric
railcraft:track_flex_hs_electric",railcraft:rail:3
railcraft:rail#4$5,railcraft:crafting,"railcraft:track_flex_reinforced
railcraft:track_flex_reinforced
railcraft:track_flex_reinforced
railcraft:track_flex_reinforced
railcraft:track_flex_reinforced
railcraft:track_flex_reinforced",railcraft:rail:4
railcraft:railbed#0$1,railcraft:crafting,"railcraft:tie
railcraft:tie
railcraft:tie
railcraft:tie",railcraft:railbed
railcraft:railbed#1$1,railcraft:crafting,"railcraft:tie:1
railcraft:tie:1
railcraft:tie:1
railcraft:tie:1",railcraft:railbed:1
railcraft:routing_table$1,railcraft:crafting,"minecraft:writable_book:*
ore:dyeBlue",railcraft:routing_table
railcraft:routing_table_copy,,"railcraft:routing_table:*
railcraft:routing_table:*",railcraft:routing_table
railcraft:ticket_copy,,"railcraft:routing_ticket_gold:*
railcraft:routing_ticket | minecraft:paper",railcraft:routing_ticket
railcraft:routing_ticket_gold$1,railcraft:crafting,"minecraft:paper:*
ore:nuggetGold",railcraft:routing_ticket_gold
railcraft:cart_tank_recipe,,railcraft:cart_tank:*,railcraft:tank_iron_gauge
railcraft:tool_signal_label$1,railcraft:crafting,"minecraft:paper:*
ore:nuggetSteel",railcraft:tool_signal_label
railcraft:track_kit#1$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
minecraft:redstone:*
minecraft:redstone:*","railcraft:track_kit:1 {railcraft:{kit:""railcraft_activator""}} x8"
railcraft:track_kit#10$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
minecraft:stone_pressure_plate:*
minecraft:sticky_piston:*
minecraft:redstone:*","railcraft:track_kit:10 {railcraft:{kit:""railcraft_locking""}} x4"
railcraft:track_kit#11$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
minecraft:stone_pressure_plate:*
minecraft:piston:*
minecraft:redstone:*","railcraft:track_kit:11 {railcraft:{kit:""railcraft_one_way""}} x8"
railcraft:track_kit#15$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
minecraft:sign:*
minecraft:redstone:*","railcraft:track_kit:15 {railcraft:{kit:""railcraft_messenger""}} x4"
railcraft:track_kit#16$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
minecraft:stone_pressure_plate:*
minecraft:sticky_piston:*
minecraft:repeater:*","railcraft:track_kit:16 {railcraft:{kit:""railcraft_delayed""}} x4"
railcraft:track_kit#17$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
minecraft:flint_and_steel:*
minecraft:redstone:*","railcraft:track_kit:17 {railcraft:{kit:""railcraft_priming""}} x2"
railcraft:track_kit#18$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
minecraft:piston:*
ore:blockSteel
ore:blockSteel
minecraft:redstone:*","railcraft:track_kit:18 {railcraft:{kit:""railcraft_launcher""}}"
railcraft:track_kit#19$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
ore:dyeYellow
ore:dyeBlack
minecraft:noteblock:*
minecraft:redstone:*","railcraft:track_kit:19 {railcraft:{kit:""railcraft_whistle""}} x8"
railcraft:track_kit#2$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
railcraft:rail:1
railcraft:rail:1
minecraft:redstone:*","railcraft:track_kit:2 {railcraft:{kit:""railcraft_booster""}} x16"
railcraft:track_kit#20$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
railcraft:signal_lamp:*
minecraft:redstone:*","railcraft:track_kit:20 {railcraft:{kit:""railcraft_locomotive""}} x4"
railcraft:track_kit#21$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
ore:dyeYellow
ore:dyeBlack
minecraft:redstone:*","railcraft:track_kit:21 {railcraft:{kit:""railcraft_throttle""}} x4"
railcraft:track_kit#22$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
railcraft:routing_ticket:*
minecraft:redstone:*","railcraft:track_kit:22 {railcraft:{kit:""railcraft_routing""}} x8"
railcraft:track_kit#22$2,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
railcraft:routing_ticket_gold:*
minecraft:redstone:*","railcraft:track_kit:22 {railcraft:{kit:""railcraft_routing""}} x8"
railcraft:track_kit#23$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
railcraft:rail:1
railcraft:rail:1
minecraft:redstone:*
minecraft:redstone:*","railcraft:track_kit:23 {railcraft:{kit:""railcraft_transition""}} x8"
railcraft:track_kit#24$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
minecraft:lead:*
minecraft:redstone:*","railcraft:track_kit:24 {railcraft:{kit:""railcraft_coupler""}} x4"
railcraft:track_kit#3$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
ore:ingotIron
ore:ingotIron","railcraft:track_kit:3 {railcraft:{kit:""railcraft_buffer""}} x2"
railcraft:track_kit#4$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
railcraft:rail:1
minecraft:redstone:*","railcraft:track_kit:4 {railcraft:{kit:""railcraft_control""}} x16"
railcraft:track_kit#5$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
minecraft:stone_pressure_plate:*
minecraft:redstone:*","railcraft:track_kit:5 {railcraft:{kit:""railcraft_detector""}} x8"
railcraft:track_kit#6$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
minecraft:stone_pressure_plate:*
minecraft:lead:*
minecraft:redstone:*","railcraft:track_kit:6 {railcraft:{kit:""railcraft_disembarking""}} x4"
railcraft:track_kit#7$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
ore:plateSteel
minecraft:redstone:*","railcraft:track_kit:7 {railcraft:{kit:""railcraft_dumping""}} x4"
railcraft:track_kit#8$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
minecraft:ender_pearl:*
minecraft:lead:*
minecraft:redstone:*","railcraft:track_kit:8 {railcraft:{kit:""railcraft_embarking""}} x4"
railcraft:track_kit#9$1,railcraft:crafting,"ore:plankWood
railcraft:track_parts:*
ore:gateWood
railcraft:rail:1
minecraft:redstone:*","railcraft:track_kit:9 {railcraft:{kit:""railcraft_gated""}} x4"
railcraft:track_outfitted#0$1,railcraft:crafting,"railcraft:track_kit:1 {railcraft:{kit:""railcraft_activator""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_activator""}}"
railcraft:track_outfitted#0$8,railcraft:crafting,"railcraft:track_kit:2 {railcraft:{kit:""railcraft_booster""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_booster""}}"
railcraft:track_outfitted#0$15,railcraft:crafting,"railcraft:track_kit:3 {railcraft:{kit:""railcraft_buffer""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_buffer""}}"
railcraft:track_outfitted#0$20,railcraft:crafting,"railcraft:track_kit:4 {railcraft:{kit:""railcraft_control""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_control""}}"
railcraft:track_outfitted#0$118,railcraft:crafting,"railcraft:track_kit:24 {railcraft:{kit:""railcraft_coupler""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_coupler""}}"
railcraft:track_outfitted#0$71,railcraft:crafting,"railcraft:track_kit:16 {railcraft:{kit:""railcraft_delayed""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_delayed""}}"
railcraft:track_outfitted#0$25,railcraft:crafting,"railcraft:track_kit:5 {railcraft:{kit:""railcraft_detector""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_detector""}}"
railcraft:track_outfitted#0$32,railcraft:crafting,"railcraft:track_kit:6 {railcraft:{kit:""railcraft_disembarking""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_disembarking""}}"
railcraft:track_outfitted#0$37,railcraft:crafting,"railcraft:track_kit:7 {railcraft:{kit:""railcraft_dumping""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_dumping""}}"
railcraft:track_outfitted#0$42,railcraft:crafting,"railcraft:track_kit:8 {railcraft:{kit:""railcraft_embarking""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_embarking""}}"
railcraft:track_outfitted#0$47,railcraft:crafting,"railcraft:track_kit:9 {railcraft:{kit:""railcraft_gated""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_gated""}}"
railcraft:track_outfitted#0$85,railcraft:crafting,"railcraft:track_kit:18 {railcraft:{kit:""railcraft_launcher""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_launcher""}}"
railcraft:track_outfitted#0$52,railcraft:crafting,"railcraft:track_kit:10 {railcraft:{kit:""railcraft_locking""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_locking""}}"
railcraft:track_outfitted#0$97,railcraft:crafting,"railcraft:track_kit:20 {railcraft:{kit:""railcraft_locomotive""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_locomotive""}}"
railcraft:track_outfitted#0$64,railcraft:crafting,"railcraft:track_kit:15 {railcraft:{kit:""railcraft_messenger""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_messenger""}}"
railcraft:track_outfitted#0$59,railcraft:crafting,"railcraft:track_kit:11 {railcraft:{kit:""railcraft_one_way""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_one_way""}}"
railcraft:track_outfitted#0$78,railcraft:crafting,"railcraft:track_kit:17 {railcraft:{kit:""railcraft_priming""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_priming""}}"
railcraft:track_outfitted#0$111,railcraft:crafting,"railcraft:track_kit:22 {railcraft:{kit:""railcraft_routing""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_routing""}}"
railcraft:track_outfitted#0$104,railcraft:crafting,"railcraft:track_kit:21 {railcraft:{kit:""railcraft_throttle""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_throttle""}}"
railcraft:track_outfitted#0$90,railcraft:crafting,"railcraft:track_kit:19 {railcraft:{kit:""railcraft_whistle""}}
railcraft:track_flex_abandoned:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_abandoned"",kit:""railcraft_whistle""}}"
railcraft:track_outfitted#0$2,railcraft:crafting,"railcraft:track_kit:1 {railcraft:{kit:""railcraft_activator""}}
railcraft:track_flex_electric:*","railcraft:track_outfitted {railcraft:{rail:""railcraft_electric"",kit:""railcraft_activator""}}"
