ID,Class Name,BlockState Properties,BlockState Class Name
quark:stained_clay_tiles_blue_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_brown_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_brown_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_brown_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_cyan_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_cyan_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_cyan_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_gray_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_gray_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_gray_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_green_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_green_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_green_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_light_blue_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_light_blue_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_light_blue_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_lime_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_lime_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_lime_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_magenta_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_magenta_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_magenta_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_orange_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_orange_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_orange_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_pink_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_pink_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_pink_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_purple_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_purple_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_purple_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_red_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_red_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_red_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_silver_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_silver_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_silver_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_white_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_white_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_white_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_yellow_slab,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_yellow_slab_double,vazkii.quark.building.block.slab.BlockStainedClayTilesSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_clay_tiles_yellow_stairs,vazkii.quark.building.block.stairs.BlockStainedClayTilesStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_planks,vazkii.quark.building.block.BlockStainedPlanks,"[PropertyEnum{name=variant, clazz=class vazkii.quark.building.block.BlockStainedPlanks$Variants, values=[STAINED_PLANKS_WHITE, STAINED_PLANKS_ORANGE, STAINED_PLANKS_MAGENTA, STAINED_PLANKS_LIGHT_BLUE, STAINED_PLANKS_YELLOW, STAINED_PLANKS_LIME, STAINED_PLANKS_PINK, STAINED_PLANKS_GRAY, STAINED_PLANKS_SILVER, STAINED_PLANKS_CYAN, STAINED_PLANKS_PURPLE, STAINED_PLANKS_BLUE, STAINED_PLANKS_BROWN, STAINED_PLANKS_GREEN, STAINED_PLANKS_RED, STAINED_PLANKS_BLACK]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_planks_black_slab,vazkii.quark.building.block.slab.BlockStainedPlanksSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:stained_planks_black_slab_double,vazkii.quark.building.block.slab.BlockStainedPlanksSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
