ID,Group,Input Pattern,Input Ingredients,Output Item,Width,Height
stevescarts:upgrade/industrial_espionage,,"ABA
CBC
BDB","A: minecraft:bookshelf
B: stevescarts:modulecomponents:22
C: stevescarts:modulecomponents:45
D: stevescarts:upgrade:2",stevescarts:upgrade:3,3,3
stevescarts:upgrade/experienced_assembler_5,,"-A-
-B-
CDC","A: minecraft:enchanted_book {StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:1,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:2,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:3,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:4,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:5,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:6,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:7,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:8,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:9,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:10,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:11,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:12,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:13,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:14,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:15,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:16,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:17,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:18,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:19,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:20,StoredEnchantments:[{lvl:5s,id:32s}]}
B: minecraft:redstone
C: minecraft:iron_ingot
D: stevescarts:modulecomponents:59",stevescarts:upgrade:4,3,3
stevescarts:upgrade/experienced_assembler_4,,"-A-
BCB
DED","A: minecraft:enchanted_book {StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:1,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:2,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:3,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:4,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:5,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:6,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:7,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:8,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:9,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:10,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:11,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:12,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:13,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:14,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:15,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:16,StoredEnchantments:[{lvl:4s,id:32s}]}
B: minecraft:iron_ingot
C: stevescarts:modulecomponents:9
D: stevescarts:modulecomponents:22
E: stevescarts:modulecomponents:59",stevescarts:upgrade:4,3,3
stevescarts:upgrade/experienced_assembler_3,,"ABA
CDC
EFE","A: minecraft:redstone
B: minecraft:enchanted_book {StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:1,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:2,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:3,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:4,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:5,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:6,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:7,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:8,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:9,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:10,StoredEnchantments:[{lvl:3s,id:32s}]}
C: minecraft:iron_ingot
D: stevescarts:modulecomponents:16
E: stevescarts:modulecomponents:22
F: stevescarts:modulecomponents:59",stevescarts:upgrade:4,3,3
stevescarts:upgrade/experienced_assembler_2,,"ABA
CDC
CEC","A: minecraft:redstone
B: minecraft:enchanted_book {StoredEnchantments:[{lvl:2s,id:32s}]} | minecraft:enchanted_book {RepairCost:1,StoredEnchantments:[{lvl:2s,id:32s}]} | minecraft:enchanted_book {RepairCost:2,StoredEnchantments:[{lvl:2s,id:32s}]} | minecraft:enchanted_book {RepairCost:3,StoredEnchantments:[{lvl:2s,id:32s}]} | minecraft:enchanted_book {RepairCost:4,StoredEnchantments:[{lvl:2s,id:32s}]}
C: stevescarts:modulecomponents:22
D: stevescarts:modulecomponents:16
E: stevescarts:modulecomponents:59",stevescarts:upgrade:4,3,3
stevescarts:upgrade/experienced_assembler_1,,"ABA
CDC
CEC","A: stevescarts:modulecomponents:9
B: minecraft:enchanted_book {StoredEnchantments:[{lvl:1s,id:32s}]}
C: stevescarts:modulecomponents:22
D: stevescarts:modulecomponents:16
E: stevescarts:modulecomponents:59",stevescarts:upgrade:4,3,3
stevescarts:upgrade/new_era,,"ABA
ACA
ADA","A: stevescarts:modulecomponents:47
B: minecraft:enchanted_book {StoredEnchantments:[{lvl:5s,id:32s}]}
C: stevescarts:modulecomponents:16
D: stevescarts:upgrade:4",stevescarts:upgrade:5,3,3
stevescarts:upgrade/c02_friendly,,"-A-
BCB
DED","A: minecraft:piston
B: stevescarts:modulecomponents:9
C: ore:fenceWood
D: stevescarts:modulecomponents:40
E: stevescarts:modulecomponents:59",stevescarts:upgrade:6,3,3
stevescarts:upgrade/generic_engine,,"-A-
BCB
DED","A: stevescarts:modulecomponents:9
B: minecraft:piston
C: minecraft:furnace
D: minecraft:iron_ingot
E: stevescarts:modulecomponents:59",stevescarts:upgrade:7,3,3
stevescarts:upgrade/input,,"-A-
BCB
DED","A: stevescarts:modulecomponents:16
B: minecraft:piston
C: ore:chestWood
D: minecraft:iron_ingot
E: stevescarts:modulecomponents:59",stevescarts:upgrade:8,3,3
stevescarts:upgrade/production_line,,"-A-
BCB
DED","A: stevescarts:modulecomponents:9
B: stevescarts:modulecomponents:16
C: minecraft:redstone
D: stevescarts:modulecomponents:22
E: stevescarts:modulecomponents:59",stevescarts:upgrade:9,3,3
storagedrawers:basicdrawers_fulldrawers1_acacia,minecraft:,"AAA
-B-
AAA","A: minecraft:planks:4
B: ore:chestWood","storagedrawers:basicdrawers {material:""acacia""}",3,3
storagedrawers:basicdrawers_fulldrawers1_birch,minecraft:,"AAA
-B-
AAA","A: minecraft:planks:2
B: ore:chestWood","storagedrawers:basicdrawers {material:""birch""}",3,3
storagedrawers:basicdrawers_fulldrawers1_dark_oak,minecraft:,"AAA
-B-
AAA","A: minecraft:planks:5
B: ore:chestWood","storagedrawers:basicdrawers {material:""dark_oak""}",3,3
storagedrawers:basicdrawers_fulldrawers1_jungle,minecraft:,"AAA
-B-
AAA","A: minecraft:planks:3
B: ore:chestWood","storagedrawers:basicdrawers {material:""jungle""}",3,3
storagedrawers:basicdrawers_fulldrawers1_oak,minecraft:,"AAA
-B-
AAA","A: minecraft:planks
B: ore:chestWood","storagedrawers:basicdrawers {material:""oak""}",3,3
storagedrawers:basicdrawers_fulldrawers1_spruce,minecraft:,"AAA
-B-
AAA","A: minecraft:planks:1
B: ore:chestWood","storagedrawers:basicdrawers {material:""spruce""}",3,3
storagedrawers:basicdrawers_fulldrawers2_acacia,minecraft:,"ABA
AAA
ABA","A: minecraft:planks:4
B: ore:chestWood","storagedrawers:basicdrawers:1 {material:""acacia""} x2",3,3
storagedrawers:basicdrawers_fulldrawers2_birch,minecraft:,"ABA
AAA
ABA","A: minecraft:planks:2
B: ore:chestWood","storagedrawers:basicdrawers:1 {material:""birch""} x2",3,3
storagedrawers:basicdrawers_fulldrawers2_dark_oak,minecraft:,"ABA
AAA
ABA","A: minecraft:planks:5
B: ore:chestWood","storagedrawers:basicdrawers:1 {material:""dark_oak""} x2",3,3
storagedrawers:basicdrawers_fulldrawers2_jungle,minecraft:,"ABA
AAA
ABA","A: minecraft:planks:3
B: ore:chestWood","storagedrawers:basicdrawers:1 {material:""jungle""} x2",3,3
storagedrawers:basicdrawers_fulldrawers2_oak,minecraft:,"ABA
AAA
ABA","A: minecraft:planks
B: ore:chestWood","storagedrawers:basicdrawers:1 {material:""oak""} x2",3,3
storagedrawers:basicdrawers_fulldrawers2_spruce,minecraft:,"ABA
AAA
ABA","A: minecraft:planks:1
B: ore:chestWood","storagedrawers:basicdrawers:1 {material:""spruce""} x2",3,3
storagedrawers:basicdrawers_fulldrawers4_acacia,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:planks:4","storagedrawers:basicdrawers:2 {material:""acacia""} x4",3,3
storagedrawers:basicdrawers_fulldrawers4_birch,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:planks:2","storagedrawers:basicdrawers:2 {material:""birch""} x4",3,3
storagedrawers:basicdrawers_fulldrawers4_dark_oak,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:planks:5","storagedrawers:basicdrawers:2 {material:""dark_oak""} x4",3,3
storagedrawers:basicdrawers_fulldrawers4_jungle,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:planks:3","storagedrawers:basicdrawers:2 {material:""jungle""} x4",3,3
storagedrawers:basicdrawers_fulldrawers4_oak,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:planks","storagedrawers:basicdrawers:2 {material:""oak""} x4",3,3
storagedrawers:basicdrawers_fulldrawers4_spruce,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:planks:1","storagedrawers:basicdrawers:2 {material:""spruce""} x4",3,3
storagedrawers:basicdrawers_halfdrawers2_acacia,minecraft:,"ABA
AAA
ABA","A: minecraft:wooden_slab:4
B: ore:chestWood","storagedrawers:basicdrawers:3 {material:""acacia""} x2",3,3
storagedrawers:basicdrawers_halfdrawers2_birch,minecraft:,"ABA
AAA
ABA","A: minecraft:wooden_slab:2
B: ore:chestWood","storagedrawers:basicdrawers:3 {material:""birch""} x2",3,3
storagedrawers:basicdrawers_halfdrawers2_dark_oak,minecraft:,"ABA
AAA
ABA","A: minecraft:wooden_slab:5
B: ore:chestWood","storagedrawers:basicdrawers:3 {material:""dark_oak""} x2",3,3
storagedrawers:basicdrawers_halfdrawers2_jungle,minecraft:,"ABA
AAA
ABA","A: minecraft:wooden_slab:3
B: ore:chestWood","storagedrawers:basicdrawers:3 {material:""jungle""} x2",3,3
storagedrawers:basicdrawers_halfdrawers2_oak,minecraft:,"ABA
AAA
ABA","A: minecraft:wooden_slab
B: ore:chestWood","storagedrawers:basicdrawers:3 {material:""oak""} x2",3,3
storagedrawers:basicdrawers_halfdrawers2_spruce,minecraft:,"ABA
AAA
ABA","A: minecraft:wooden_slab:1
B: ore:chestWood","storagedrawers:basicdrawers:3 {material:""spruce""} x2",3,3
storagedrawers:basicdrawers_halfdrawers4_acacia,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:wooden_slab:4","storagedrawers:basicdrawers:4 {material:""acacia""} x4",3,3
storagedrawers:basicdrawers_halfdrawers4_birch,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:wooden_slab:2","storagedrawers:basicdrawers:4 {material:""birch""} x4",3,3
storagedrawers:basicdrawers_halfdrawers4_dark_oak,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:wooden_slab:5","storagedrawers:basicdrawers:4 {material:""dark_oak""} x4",3,3
storagedrawers:basicdrawers_halfdrawers4_jungle,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:wooden_slab:3","storagedrawers:basicdrawers:4 {material:""jungle""} x4",3,3
storagedrawers:basicdrawers_halfdrawers4_oak,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:wooden_slab","storagedrawers:basicdrawers:4 {material:""oak""} x4",3,3
storagedrawers:basicdrawers_halfdrawers4_spruce,minecraft:,"ABA
BBB
ABA","A: ore:chestWood
B: minecraft:wooden_slab:1","storagedrawers:basicdrawers:4 {material:""spruce""} x4",3,3
storagedrawers:compacting_drawer,,"AAA
BCB
ADA","A: minecraft:stone
B: minecraft:piston
C: ore:drawerBasic
D: ore:ingotIron",storagedrawers:compdrawers,3,3
storagedrawers:controller,,"AAA
BCB
ADA","A: minecraft:stone
B: minecraft:comparator
C: ore:drawerBasic
D: ore:gemDiamond",storagedrawers:controller,3,3
storagedrawers:controller_slave,,"AAA
BCB
ADA","A: minecraft:stone
B: minecraft:comparator
C: ore:drawerBasic
D: ore:ingotGold",storagedrawers:controllerslave,3,3
storagedrawers:framed_drawer_full1,,"AAA
-B-
AAA","A: ore:stickWood
B: ore:chestWood",storagedrawers:customdrawers,3,3
storagedrawers:framed_drawer_full2,,"ABA
ACA
ABA","A: ore:stickWood
B: ore:chestWood
C: ore:plankWood",storagedrawers:customdrawers:1 x2,3,3
storagedrawers:framed_drawer_full4,,"ABA
BCB
ABA","A: ore:chestWood
B: ore:stickWood
C: ore:plankWood",storagedrawers:customdrawers:2 x4,3,3
storagedrawers:framed_drawer_half2,,"ABA
ACA
ABA","A: ore:stickWood
B: ore:chestWood
C: ore:slabWood",storagedrawers:customdrawers:3 x2,3,3
storagedrawers:framed_drawer_half4,,"ABA
BCB
ABA","A: ore:chestWood
B: ore:stickWood
C: ore:slabWood",storagedrawers:customdrawers:4 x4,3,3
storagedrawers:framed_trim,,"ABA
BAB
ABA","A: ore:plankWood
B: ore:stickWood",storagedrawers:customtrim x4,3,3
storagedrawers:key_drawer,,"AB
-B
-C","A: ore:nuggetGold
B: ore:ingotGold
C: storagedrawers:upgrade_template",storagedrawers:drawer_key,2,3
storagedrawers:framing_table,,"AAA
A-A",A: ore:drawerTrim,storagedrawers:framingtable,3,2
storagedrawers:packing_tape,,"-A-
BBB","A: ore:slimeball
B: minecraft:paper",storagedrawers:tape,3,2
storagedrawers:trim_oak,minecraft:,"ABA
BBB
ABA","A: ore:stickWood
B: minecraft:planks",storagedrawers:trim x4,3,3
storagedrawers:trim_spruce,minecraft:,"ABA
BBB
ABA","A: ore:stickWood
B: minecraft:planks:1",storagedrawers:trim:1 x4,3,3
storagedrawers:trim_birch,minecraft:,"ABA
BBB
ABA","A: ore:stickWood
B: minecraft:planks:2",storagedrawers:trim:2 x4,3,3
storagedrawers:trim_jungle,minecraft:,"ABA
BBB
ABA","A: ore:stickWood
B: minecraft:planks:3",storagedrawers:trim:3 x4,3,3
storagedrawers:trim_acacia,minecraft:,"ABA
BBB
ABA","A: ore:stickWood
B: minecraft:planks:4",storagedrawers:trim:4 x4,3,3
storagedrawers:trim_dark_oak,minecraft:,"ABA
BBB
ABA","A: ore:stickWood
B: minecraft:planks:5",storagedrawers:trim:5 x4,3,3
storagedrawers:upgrade_conversion,,"ABA
BCB
ABA","A: minecraft:dye:4
B: ore:stickWood
C: storagedrawers:upgrade_template",storagedrawers:upgrade_conversion,3,3
storagedrawers:upgrade_one_stack,,"AAA
BCB
AAA","A: ore:stickWood
B: minecraft:flint
C: storagedrawers:upgrade_template",storagedrawers:upgrade_one_stack,3,3
storagedrawers:upgrade_redstone_combined,,"ABA
BCB
ABA","A: minecraft:redstone
B: ore:stickWood
C: storagedrawers:upgrade_template",storagedrawers:upgrade_redstone,3,3
storagedrawers:upgrade_redstone_max,,"AAA
BCB
BBB","A: minecraft:redstone
B: ore:stickWood
C: storagedrawers:upgrade_template",storagedrawers:upgrade_redstone:1,3,3
storagedrawers:upgrade_redstone_min,,"AAA
ABA
CCC","A: ore:stickWood
B: storagedrawers:upgrade_template
C: minecraft:redstone",storagedrawers:upgrade_redstone:2,3,3
storagedrawers:upgrade_status_level1,,"ABA
BCB
DBD","A: minecraft:redstone_torch
B: ore:stickWood
C: storagedrawers:upgrade_template
D: minecraft:redstone",storagedrawers:upgrade_status,3,3
storagedrawers:upgrade_status_level2,,"ABA
BCB
DBD","A: minecraft:comparator
B: ore:stickWood
C: storagedrawers:upgrade_template
D: minecraft:redstone",storagedrawers:upgrade_status:1,3,3
storagedrawers:upgrade_storage_obsidian,,"AAA
BCB
AAA","A: ore:stickWood
B: minecraft:obsidian
C: storagedrawers:upgrade_template",storagedrawers:upgrade_storage,3,3
storagedrawers:upgrade_storage_iron,,"AAA
BCB
AAA","A: ore:stickWood
B: minecraft:iron_ingot
C: storagedrawers:upgrade_template",storagedrawers:upgrade_storage:1,3,3
storagedrawers:upgrade_storage_gold,,"AAA
BCB
AAA","A: ore:stickWood
B: minecraft:gold_ingot
C: storagedrawers:upgrade_template",storagedrawers:upgrade_storage:2,3,3
storagedrawers:upgrade_storage_diamond,,"AAA
BCB
AAA","A: ore:stickWood
B: minecraft:diamond
C: storagedrawers:upgrade_template",storagedrawers:upgrade_storage:3,3,3
storagedrawers:upgrade_storage_emerald,,"AAA
BCB
AAA","A: ore:stickWood
B: minecraft:emerald
C: storagedrawers:upgrade_template",storagedrawers:upgrade_storage:4,3,3
storagedrawers:upgrade_template,,"AAA
ABA
AAA","A: ore:stickWood
B: ore:drawerBasic",storagedrawers:upgrade_template x2,3,3
storagedrawers:upgrade_void,,"AAA
ABA
AAA","A: minecraft:obsidian
B: storagedrawers:upgrade_template",storagedrawers:upgrade_void,3,3
tconstruct:gadgets/brownstone/block/rough_bricks,,"-A-
BAB
-A-","A: ore:sandstone
B: ore:dustRedstone",tconstruct:brownstone:1 x3,3,3
tconstruct:gadgets/brownstone/slab/smooth_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone,tconstruct:brownstone_slab x6,3,1
tconstruct:gadgets/brownstone/slab/creeper_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone:8,tconstruct:brownstone_slab2 x6,3,1
tconstruct:gadgets/brownstone/slab/triangle_bricks_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone:9,tconstruct:brownstone_slab2:1 x6,3,1
tconstruct:gadgets/brownstone/slab/small_bricks_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone:10,tconstruct:brownstone_slab2:2 x6,3,1
tconstruct:gadgets/brownstone/slab/tile_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone:11,tconstruct:brownstone_slab2:3 x6,3,1
tconstruct:gadgets/brownstone/slab/rough_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone:1,tconstruct:brownstone_slab:1 x6,3,1
tconstruct:gadgets/brownstone/slab/paver_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone:2,tconstruct:brownstone_slab:2 x6,3,1
tconstruct:gadgets/brownstone/slab/bricks_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone:3,tconstruct:brownstone_slab:3 x6,3,1
tconstruct:gadgets/brownstone/slab/cracked_bricks_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone:4,tconstruct:brownstone_slab:4 x6,3,1
tconstruct:gadgets/brownstone/slab/fancy_bricks_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone:5,tconstruct:brownstone_slab:5 x6,3,1
tconstruct:gadgets/brownstone/slab/square_bricks_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone:6,tconstruct:brownstone_slab:6 x6,3,1
tconstruct:gadgets/brownstone/slab/road_slab,tconstruct:brownstone_slab,AAA,A: tconstruct:brownstone:7,tconstruct:brownstone_slab:7 x6,3,1
tconstruct:gadgets/brownstone/stairs/bricks_stairs,tconstruct:brownstone_stairs,"A--
AA-
AAA",A: tconstruct:brownstone:3,tconstruct:brownstone_stairs_brick x8,3,3
tconstruct:gadgets/brownstone/stairs/cracked_bricks_stairs,tconstruct:brownstone_stairs,"A--
AA-
AAA",A: tconstruct:brownstone:4,tconstruct:brownstone_stairs_brick_cracked x8,3,3
tconstruct:gadgets/brownstone/stairs/fancy_bricks_stairs,tconstruct:brownstone_stairs,"A--
AA-
AAA",A: tconstruct:brownstone:5,tconstruct:brownstone_stairs_brick_fancy x8,3,3
tconstruct:gadgets/brownstone/stairs/small_bricks_stairs,tconstruct:brownstone_stairs,"A--
AA-
AAA",A: tconstruct:brownstone:10,tconstruct:brownstone_stairs_brick_small x8,3,3
tconstruct:gadgets/brownstone/stairs/square_bricks_stairs,tconstruct:brownstone_stairs,"A--
AA-
AAA",A: tconstruct:brownstone:6,tconstruct:brownstone_stairs_brick_square x8,3,3
tconstruct:gadgets/brownstone/stairs/triangle_bricks_stairs,tconstruct:brownstone_stairs,"A--
AA-
AAA",A: tconstruct:brownstone:9,tconstruct:brownstone_stairs_brick_triangle x8,3,3
